"Id","Name","Code","EmailSuffixes","SectorTypeId","IsSeeded","Region"
"810b48eb-01ed-4838-94ff-5cfe61432d91","Sussex Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"51dfb695-d4f8-4373-8041-bf567e92dfee","Thames Valley Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"7e78a6ef-8a04-4cb6-9de9-d2b44820be46","Warwickshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"543bc0ea-33fc-41df-94eb-44e93bc97478","West Mercia Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"826060b6-47f6-47c7-900d-89ccd94cd851","West Midlands Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"626de0e0-1cdc-4618-8e41-77484b65faa0","West Yorkshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"83d14d9e-0640-437a-9188-d949b9d679ad","Wiltshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"7575ec53-23aa-4367-8172-09c437940625","Central Motorway Policing Group",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"ca67ace4-6e07-4dda-a360-72c8fec04781","The Scottish Police Authority",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"61247a60-b0ae-482f-bbd6-baf18cab5ecf","The Association of Police and Crime Commissioners",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"e019d35a-8d8b-4830-93e6-7c9affdf452e","Police and Crime Commissioner for Avon and Somerset Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"68b2de9a-e3cd-45d5-9bc0-b4a59b1cdd63","Police and Crime Commissioner for Bedfordshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"bb6841f3-964a-4a9a-b1fa-e16c2449d7c9","Police and Crime Commissioner for British Transport Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"22f98a37-b0ec-4036-9bcc-e23677afd68e","Police and Crime Commissioner for Cambridgeshire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"8018ff85-9dd7-4947-bbd0-04c1fc44be71","Police and Crime Commissioner for Cheshire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"31cf2c25-88c5-44e4-ab83-b828a8faa4eb","Police and Crime Commissioner for City of London Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"106c68b9-0b25-45b4-a88d-7f51af5b1186","Police and Crime Commissioner for Civil Nuclear Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"2b113208-98b6-4998-8a19-d5db8dc7f68d","Police and Crime Commissioner for Cleveland Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"d6887441-5e63-41ed-944d-b5baf988ab5e","Police and Crime Commissioner for Cumbria Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"4ebef06a-5150-4cb9-9649-af98da427baa","Police and Crime Commissioner for Derbyshire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"aebb1137-d1a4-4e11-977b-1b62d50e93fa","Police and Crime Commissioner for Devon and Cornwall Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"881594c5-6472-4f9f-9b70-654717c5e339","Police and Crime Commissioner for Dorset Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"a1e4f678-bad2-48fa-9da1-e0050c3a8204","Police and Crime Commissioner for Durham Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"3be173fc-21d1-4dc7-b9df-11f6d133406c","Police and Crime Commissioner for Dyfed-Powys Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"be567ea5-2c39-4bf5-b67a-defbc2cd4e63","Police and Crime Commissioner for Essex Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"76439607-3c6c-4e57-b484-05e281fa5b4a","Police and Crime Commissioner for Gloucestershire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"8fd4a5b4-379b-4baf-a8e5-24ae891e8838","Police and Crime Commissioner for Greater Manchester Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"7f50f7b2-3795-4b72-9e16-9b420e193350","Police and Crime Commissioner for Gwent Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"e5fd3d58-4075-4838-8e88-abc5ff4482e9","Police and Crime Commissioner for Hampshire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"b4b938ce-54d6-4471-b4b8-449303768c29","Police and Crime Commissioner for Hertfordshire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"2c274f60-10e7-4d97-bbfb-69d65643a8ad","Police and Crime Commissioner for Humberside Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"f336436a-77c0-4f69-aea9-84ca89b5368c","Police and Crime Commissioner for Kent Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"a48f8db4-c4e7-4586-8d37-e9d4da2b45c9","Police and Crime Commissioner for Lancashire Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"9b27105e-b944-467b-b681-4fec99bae1a5","Police and Crime Commissioner for Leicestershire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"68a7ea6a-dfa3-4604-a633-1a9f2ad54f2f","Police and Crime Commissioner for Lincolnshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"cc3c1307-9833-417f-ba4e-96923c09e680","Police and Crime Commissioner for Merseyside Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"c45962ed-0546-4aaa-a21e-3896aa089fe6","Police and Crime Commissioner for Metropolitan Police Service",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"9dc08299-a7d2-49f3-b0a4-35707eef9d58","Police and Crime Commissioner for Ministry of Defence Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"9da39d53-51ca-4bf7-9939-2db56e69cc75","Police and Crime Commissioner for Norfolk Constabulary",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"8bdbc430-e5b3-4728-845b-cd73b8bebae1","Police and Crime Commissioner for North Wales Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"f481b6c2-0879-4e64-920d-326b45f85fb4","Police and Crime Commissioner for Northamptonshire Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
"91f31a14-262c-47fe-a76c-9502fd7e895e","Police and Crime Commissioner for Northumbria Police",,,"bdeac2c4-53b5-4ba2-8d29-00a318b45cf9",TRUE,
